file,asset_id,bom_ref,component,version,known_cves
ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0245,pkg:oss:libcurl,libcurl,7.79.1,CVE-2022-22576;CVE-2022-27774;CVE-2022-32221
ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0245,pkg:oss:musl,musl libc,1.1.24,CVE-2020-28928
ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0245,pkg:oss:openssh,OpenSSH,9.6p1,CVE-2024-6387
ICS-0245_unitronics_unistream-plc-usc-b10-t24_SBOM.json,ICS-0245,pkg:oss:nginx,nginx,1.20.1,CVE-2022-41741;CVE-2022-41742
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:openssl,OpenSSL,1.0.2k,CVE-2017-3731;CVE-2017-3732;CVE-2016-7055
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0246_idec_microsmart-fc6a-plc-fc6a-c24r2c_SBOM.json,ICS-0246,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0247,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0247,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0247,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0247_panasonic_fp7-series-plc-afp7cps21_SBOM.json,ICS-0247,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0248,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0248,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0248,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0248_keyence_kv-8000-plc-kv-5500_SBOM.json,ICS-0248,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0249,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0249,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0249,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0249_fuji_micrex-sx-plc-np1ps-117r_SBOM.json,ICS-0249,pkg:oss:lwip,lwIP,2.0.3,CVE-2020-22283;CVE-2020-22284;CVE-2020-22288
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:openvpn,OpenVPN,2.4.7,CVE-2020-11810;CVE-2020-15078
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:mosquitto,Eclipse Mosquitto,2.0.11,CVE-2021-34431;CVE-2021-41039;CVE-2023-0809
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:glibc,GNU C Library,2.35,CVE-2023-4911;CVE-2024-2961
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:wpa-supplicant,wpa_supplicant,2.6,CVE-2017-13077;CVE-2017-13078;CVE-2018-14526
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:nginx,nginx,1.18.0,CVE-2021-23017;CVE-2022-41741;CVE-2022-41742
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:openssh,OpenSSH,8.2p1,CVE-2020-15778;CVE-2021-41617;CVE-2023-48795
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:linux-kernel,Linux Kernel,3.10.108,CVE-2017-1000112;CVE-2018-5333;CVE-2019-11477
ICS-0250_codesys_codesys-control-runtime-rte-v3_SBOM.json,ICS-0250,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.16.0,CVE-2021-30186;CVE-2021-30188;CVE-2021-30189
ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0251,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0251,pkg:oss:mosquitto,Eclipse Mosquitto,1.5.8,CVE-2019-11779;CVE-2021-28166
ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0251,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0251_abb_rtu560-telecontrol-unit-560cig10_SBOM.json,ICS-0251,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.18.20,CVE-2023-37559;CVE-2023-37560
ICS-0252_schneider_scadapack-rtu-570_SBOM.json,ICS-0252,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0252_schneider_scadapack-rtu-570_SBOM.json,ICS-0252,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0252_schneider_scadapack-rtu-570_SBOM.json,ICS-0252,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0252_schneider_scadapack-rtu-570_SBOM.json,ICS-0252,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:libssh2,libssh2,1.9.0,CVE-2019-17498;CVE-2020-22218
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:libxml2,libxml2,2.10.4,CVE-2023-45322
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:openvpn,OpenVPN,2.5.5,CVE-2022-0547;CVE-2023-46849;CVE-2023-46850
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:glibc,GNU C Library,2.35,CVE-2023-4911;CVE-2024-2961
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:openssh,OpenSSH,9.6p1,CVE-2024-6387
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:libpcap,libpcap,1.8.1,CVE-2018-16301;CVE-2019-15165
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:openssl,OpenSSL,1.1.1g,CVE-2020-1971;CVE-2021-3450;CVE-2021-3711
ICS-0253_ge_d20-mx-substation-controller-d400_SBOM.json,ICS-0253,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:sqlite,SQLite,3.41.2,CVE-2023-7104
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:nginx,nginx,1.18.0,CVE-2021-23017;CVE-2022-41741;CVE-2022-41742
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:linux-kernel,Linux Kernel,4.19.325,CVE-2022-0847;CVE-2023-32233
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:libcurl,libcurl,7.29.0,CVE-2016-8615;CVE-2018-1000120;CVE-2019-5482
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:libpcap,libpcap,1.9.1,CVE-2019-15165;CVE-2023-7256
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:dnsmasq,dnsmasq,2.78,CVE-2017-14491;CVE-2017-14492;CVE-2020-25681
ICS-0254_siemens_sicam-a8000-rtu-cp-8000_SBOM.json,ICS-0254,pkg:oss:busybox,BusyBox,1.20.2,CVE-2017-16544;CVE-2016-2147;CVE-2018-1000500
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:expat,Expat,2.2.0,CVE-2018-20843;CVE-2019-15903
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0255_hitachi-energy_rtu500-series-rtu540_SBOM.json,ICS-0255,pkg:oss:openssl,OpenSSL,1.1.1g,CVE-2020-1971;CVE-2021-3450;CVE-2021-3711
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:lighttpd,lighttpd,1.4.64,CVE-2023-44487
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:glibc,GNU C Library,2.35,CVE-2023-4911;CVE-2024-2961
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:libpcap,libpcap,1.9.1,CVE-2019-15165;CVE-2023-7256
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:open62541,open62541 OPC UA Stack,1.3.6,CVE-2023-31048
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:dropbear,Dropbear SSH,2016.74,CVE-2016-7406;CVE-2016-7407;CVE-2016-7408
ICS-0256_moxa_iopac-programmable-controller-5542-c-t_SBOM.json,ICS-0256,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.17.0,CVE-2022-22515;CVE-2022-22517;CVE-2022-31802
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:lighttpd,lighttpd,1.4.55,CVE-2022-22707;CVE-2023-44487
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:openssh,OpenSSH,7.4p1,CVE-2018-15473;CVE-2019-6111;CVE-2016-10708
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:libssh2,libssh2,1.8.0,CVE-2019-3855;CVE-2019-3856;CVE-2019-3858
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:wpa-supplicant,wpa_supplicant,2.6,CVE-2017-13077;CVE-2017-13078;CVE-2018-14526
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:sqlite,SQLite,3.31.1,CVE-2020-13434;CVE-2020-13630;CVE-2021-20227
ICS-0257_red-lion_data-station-plus-rtu-dspgt000_SBOM.json,ICS-0257,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.17.0,CVE-2022-22515;CVE-2022-22517;CVE-2022-31802
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0258_sel_sel-451-protection-system-487e_SBOM.json,ICS-0258,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0259_sel_sel-3530-rtac-3555_SBOM.json,ICS-0259,pkg:oss:linux-kernel,Linux Kernel,5.10.220,CVE-2024-1086
ICS-0259_sel_sel-3530-rtac-3555_SBOM.json,ICS-0259,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0259_sel_sel-3530-rtac-3555_SBOM.json,ICS-0259,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:lwip,lwIP,2.0.3,CVE-2020-22283;CVE-2020-22284;CVE-2020-22288
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0260_hitachi-energy_ref615-feeder-protection-relay-red615_SBOM.json,ICS-0260,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0261_siemens_siprotec-5-protection-relay-7ut85_SBOM.json,ICS-0261,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0261_siemens_siprotec-5-protection-relay-7ut85_SBOM.json,ICS-0261,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0262_ge_multilin-ur-relay-l90_SBOM.json,ICS-0262,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0262_ge_multilin-ur-relay-l90_SBOM.json,ICS-0262,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0262_ge_multilin-ur-relay-l90_SBOM.json,ICS-0262,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0263_schneider_easergy-p3-protection-relay-p3f30_SBOM.json,ICS-0263,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0264_nari_pcs-9611-feeder-protection-pcs-9671_SBOM.json,ICS-0264,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0265_hd-hyundai_higen-protection-relay-hgr-300_SBOM.json,ICS-0265,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM.json,ICS-0266,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM.json,ICS-0266,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0266_siemens_simatic-hmi-comfort-panel-kp700_SBOM.json,ICS-0266,pkg:oss:dotnet,Microsoft .NET Framework,4.6.2,CVE-2018-8421;CVE-2019-0545;CVE-2020-1147
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,pkg:oss:dotnet,Microsoft .NET Framework,4.7.2,CVE-2020-1147;CVE-2021-24112;CVE-2021-26701
ICS-0267_rockwell_panelview-plus-terminal-6-compact-600_SBOM.json,ICS-0267,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,pkg:oss:glibc,GNU C Library,2.31,CVE-2021-35942;CVE-2023-4911
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,pkg:oss:openssh,OpenSSH,9.6p1,CVE-2024-6387
ICS-0268_schneider_magelis-gtu-hmi-hmist6500_SBOM.json,ICS-0268,pkg:oss:libpcap,libpcap,1.9.1,CVE-2019-15165;CVE-2023-7256
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:lwip,lwIP,2.0.3,CVE-2020-22283;CVE-2020-22284;CVE-2020-22288
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0269_mitsubishi_got2000-graphic-terminal-gt2107-wtbd_SBOM.json,ICS-0269,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:open62541,open62541 OPC UA Stack,1.3.6,CVE-2023-31048
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:sqlite,SQLite,3.22.0,CVE-2018-8740;CVE-2019-8457;CVE-2020-11655
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:musl,musl libc,1.2.2,CVE-2020-28928
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:net-snmp,Net-SNMP,5.8,CVE-2020-15861;CVE-2020-15862;CVE-2022-24805
ICS-0270_advantech_webop-operator-panel-wop-2070t_SBOM.json,ICS-0270,pkg:oss:lighttpd,lighttpd,1.4.55,CVE-2022-22707;CVE-2023-44487
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:openssl,OpenSSL,1.1.1n,CVE-2022-1292;CVE-2022-2068;CVE-2022-4304
ICS-0271_delta_dop-100-hmi-dop-103bq_SBOM.json,ICS-0271,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0272_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0272,pkg:oss:sqlserver-express,Microsoft SQL Server Express,2016 SP2,CVE-2019-1068;CVE-2020-0618
ICS-0272_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0272,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0272_omron_na-series-hmi-na5-15w_SBOM.json,ICS-0272,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0273_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0273,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0273_pilz_pmi-operator-terminal-pmi-5_SBOM.json,ICS-0273,pkg:oss:libxml2,libxml2,2.9.4,CVE-2016-9318;CVE-2017-5969;CVE-2018-14567
ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0274,pkg:oss:libcurl,libcurl,8.4.0,CVE-2023-46218;CVE-2024-2379
ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0274,pkg:oss:sqlite,SQLite,3.41.2,CVE-2023-7104
ICS-0274_aveva_aveva-plant-scada-2023-r2_SBOM.json,ICS-0274,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
